2020-01-18 19:09:09,102 p=6079 u=root |  ok: [localhost] => (item=i1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,108 p=6079 u=root |  ok: [localhost] => (item=i2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,115 p=6079 u=root |  ok: [localhost] => (item=i3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,122 p=6079 u=root |  ok: [localhost] => (item=lb-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,141 p=6079 u=root |  TASK [Evaluate oo_masters] ************************************************************************************************************
2020-01-18 19:09:09,141 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.207)       0:00:03.721 ****** 
2020-01-18 19:09:09,218 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,231 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,245 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,260 p=6079 u=root |  TASK [Evaluate oo_first_master] *******************************************************************************************************
2020-01-18 19:09:09,261 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.119)       0:00:03.841 ****** 
2020-01-18 19:09:09,320 p=6079 u=root |  ok: [localhost]
2020-01-18 19:09:09,331 p=6079 u=root |  TASK [Evaluate oo_new_etcd_to_config] *************************************************************************************************
2020-01-18 19:09:09,332 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.070)       0:00:03.912 ****** 
2020-01-18 19:09:09,363 p=6079 u=root |  TASK [Evaluate oo_masters_to_config] **************************************************************************************************
2020-01-18 19:09:09,364 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.032)       0:00:03.944 ****** 
2020-01-18 19:09:09,408 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,413 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,421 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,434 p=6079 u=root |  TASK [Evaluate oo_etcd_to_config] *****************************************************************************************************
2020-01-18 19:09:09,435 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.070)       0:00:04.015 ****** 
2020-01-18 19:09:09,474 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,480 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,487 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,502 p=6079 u=root |  TASK [Evaluate oo_first_etcd] *********************************************************************************************************
2020-01-18 19:09:09,502 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.067)       0:00:04.082 ****** 
2020-01-18 19:09:09,536 p=6079 u=root |  ok: [localhost]
2020-01-18 19:09:09,547 p=6079 u=root |  TASK [Evaluate oo_etcd_hosts_to_upgrade] **********************************************************************************************
2020-01-18 19:09:09,547 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.045)       0:00:04.127 ****** 
2020-01-18 19:09:09,582 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,585 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,591 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,605 p=6079 u=root |  TASK [Evaluate oo_etcd_hosts_to_backup] ***********************************************************************************************
2020-01-18 19:09:09,606 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.058)       0:00:04.186 ****** 
2020-01-18 19:09:09,671 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,679 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,691 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,706 p=6079 u=root |  TASK [Evaluate oo_nodes_to_config] ****************************************************************************************************
2020-01-18 19:09:09,706 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.100)       0:00:04.286 ****** 
2020-01-18 19:09:09,776 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,783 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,791 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,799 p=6079 u=root |  ok: [localhost] => (item=n1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,806 p=6079 u=root |  ok: [localhost] => (item=n2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,814 p=6079 u=root |  ok: [localhost] => (item=n3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,821 p=6079 u=root |  ok: [localhost] => (item=i1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,830 p=6079 u=root |  ok: [localhost] => (item=i2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,837 p=6079 u=root |  ok: [localhost] => (item=i3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,855 p=6079 u=root |  TASK [Evaluate oo_lb_to_config] *******************************************************************************************************
2020-01-18 19:09:09,856 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.149)       0:00:04.436 ****** 
2020-01-18 19:09:09,928 p=6079 u=root |  ok: [localhost] => (item=lb-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:09,941 p=6079 u=root |  TASK [Evaluate oo_nfs_to_config] ******************************************************************************************************
2020-01-18 19:09:09,941 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.085)       0:00:04.521 ****** 
2020-01-18 19:09:09,988 p=6079 u=root |  TASK [Evaluate oo_glusterfs_to_config] ************************************************************************************************
2020-01-18 19:09:09,989 p=6079 u=root |  Saturday 18 January 2020  19:09:09 +0100 (0:00:00.047)       0:00:04.569 ****** 
2020-01-18 19:09:10,041 p=6079 u=root |  TASK [Evaluate oo_etcd_to_migrate] ****************************************************************************************************
2020-01-18 19:09:10,041 p=6079 u=root |  Saturday 18 January 2020  19:09:10 +0100 (0:00:00.052)       0:00:04.621 ****** 
2020-01-18 19:09:10,115 p=6079 u=root |  ok: [localhost] => (item=m1-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:10,127 p=6079 u=root |  ok: [localhost] => (item=m2-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:10,141 p=6079 u=root |  ok: [localhost] => (item=m3-ocp3.iicparis.fr.ibm.com)
2020-01-18 19:09:10,160 p=6079 u=root |   [WARNING]: Could not match supplied host pattern, ignoring: oo_nfs_to_config

2020-01-18 19:09:10,168 p=6079 u=root |  PLAY [Ensure that all non-node hosts are accessible] **********************************************************************************
2020-01-18 19:09:10,178 p=6079 u=root |  TASK [Gathering Facts] ****************************************************************************************************************
2020-01-18 19:09:10,178 p=6079 u=root |  Saturday 18 January 2020  19:09:10 +0100 (0:00:00.137)       0:00:04.759 ****** 
2020-01-18 19:09:11,688 p=6079 u=root |  ok: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:11,759 p=6079 u=root |  PLAY [Initialize basic host facts] ****************************************************************************************************
2020-01-18 19:09:11,840 p=6079 u=root |  TASK [openshift_sanitize_inventory : include_tasks] ***********************************************************************************
2020-01-18 19:09:11,840 p=6079 u=root |  Saturday 18 January 2020  19:09:11 +0100 (0:00:01.661)       0:00:06.420 ****** 
2020-01-18 19:09:12,509 p=6079 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_sanitize_inventory/tasks/deprecations.yml for m1-ocp3.iicparis.fr.ibm.com, m2-ocp3.iicparis.fr.ibm.com, m3-ocp3.iicparis.fr.ibm.com, n1-ocp3.iicparis.fr.ibm.com, n2-ocp3.iicparis.fr.ibm.com, n3-ocp3.iicparis.fr.ibm.com, i1-ocp3.iicparis.fr.ibm.com, i2-ocp3.iicparis.fr.ibm.com, i3-ocp3.iicparis.fr.ibm.com, lb-ocp3.iicparis.fr.ibm.com
2020-01-18 19:09:12,656 p=6079 u=root |  TASK [openshift_sanitize_inventory : Check for usage of deprecated variables] *********************************************************
2020-01-18 19:09:12,657 p=6079 u=root |  Saturday 18 January 2020  19:09:12 +0100 (0:00:00.816)       0:00:07.237 ****** 
2020-01-18 19:09:12,918 p=6079 u=root |  ok: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:12,965 p=6079 u=root |  ok: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,008 p=6079 u=root |  ok: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,055 p=6079 u=root |  ok: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,091 p=6079 u=root |  ok: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,092 p=6079 u=root |  ok: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,093 p=6079 u=root |  ok: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,102 p=6079 u=root |  ok: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,159 p=6079 u=root |  ok: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,167 p=6079 u=root |  ok: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,198 p=6079 u=root |  TASK [openshift_sanitize_inventory : debug] *******************************************************************************************
2020-01-18 19:09:13,199 p=6079 u=root |  Saturday 18 January 2020  19:09:13 +0100 (0:00:00.541)       0:00:07.779 ****** 
2020-01-18 19:09:13,245 p=6079 u=root |  skipping: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,287 p=6079 u=root |  skipping: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,323 p=6079 u=root |  skipping: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,357 p=6079 u=root |  skipping: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,393 p=6079 u=root |  skipping: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,426 p=6079 u=root |  skipping: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,460 p=6079 u=root |  skipping: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,493 p=6079 u=root |  skipping: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,522 p=6079 u=root |  skipping: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,533 p=6079 u=root |  skipping: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,563 p=6079 u=root |  TASK [openshift_sanitize_inventory : set_stats] ***************************************************************************************
2020-01-18 19:09:13,563 p=6079 u=root |  Saturday 18 January 2020  19:09:13 +0100 (0:00:00.364)       0:00:08.144 ****** 
2020-01-18 19:09:13,602 p=6079 u=root |  skipping: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,640 p=6079 u=root |  skipping: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,677 p=6079 u=root |  skipping: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,713 p=6079 u=root |  skipping: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,748 p=6079 u=root |  skipping: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,781 p=6079 u=root |  skipping: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,816 p=6079 u=root |  skipping: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,850 p=6079 u=root |  skipping: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,878 p=6079 u=root |  skipping: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,896 p=6079 u=root |  skipping: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:13,987 p=6079 u=root |  TASK [openshift_sanitize_inventory : set_fact] ****************************************************************************************
2020-01-18 19:09:13,987 p=6079 u=root |  Saturday 18 January 2020  19:09:13 +0100 (0:00:00.423)       0:00:08.567 ****** 
2020-01-18 19:09:14,073 p=6079 u=root |  ok: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,121 p=6079 u=root |  ok: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,168 p=6079 u=root |  ok: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,215 p=6079 u=root |  ok: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,261 p=6079 u=root |  ok: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,305 p=6079 u=root |  ok: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,350 p=6079 u=root |  ok: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,394 p=6079 u=root |  ok: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,433 p=6079 u=root |  ok: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,529 p=6079 u=root |  ok: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,561 p=6079 u=root |  TASK [openshift_sanitize_inventory : Standardize on latest variable names] ************************************************************
2020-01-18 19:09:14,561 p=6079 u=root |  Saturday 18 January 2020  19:09:14 +0100 (0:00:00.574)       0:00:09.142 ****** 
2020-01-18 19:09:14,677 p=6079 u=root |  ok: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,716 p=6079 u=root |  ok: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,756 p=6079 u=root |  ok: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,796 p=6079 u=root |  ok: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,834 p=6079 u=root |  ok: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,872 p=6079 u=root |  ok: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,904 p=6079 u=root |  ok: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,905 p=6079 u=root |  ok: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,908 p=6079 u=root |  ok: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:14,942 p=6079 u=root |  ok: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,000 p=6079 u=root |  TASK [openshift_sanitize_inventory : Normalize openshift_release] *********************************************************************
2020-01-18 19:09:15,000 p=6079 u=root |  Saturday 18 January 2020  19:09:14 +0100 (0:00:00.438)       0:00:09.580 ****** 
2020-01-18 19:09:15,050 p=6079 u=root |  ok: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,097 p=6079 u=root |  ok: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,141 p=6079 u=root |  ok: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,178 p=6079 u=root |  ok: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,214 p=6079 u=root |  ok: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,249 p=6079 u=root |  ok: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,286 p=6079 u=root |  ok: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,372 p=6079 u=root |  ok: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,485 p=6079 u=root |  ok: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,519 p=6079 u=root |  ok: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,550 p=6079 u=root |  TASK [openshift_sanitize_inventory : Abort when openshift_release is invalid] *********************************************************
2020-01-18 19:09:15,550 p=6079 u=root |  Saturday 18 January 2020  19:09:15 +0100 (0:00:00.549)       0:00:10.130 ****** 
2020-01-18 19:09:15,590 p=6079 u=root |  skipping: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,626 p=6079 u=root |  skipping: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,664 p=6079 u=root |  skipping: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,700 p=6079 u=root |  skipping: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,769 p=6079 u=root |  skipping: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,804 p=6079 u=root |  skipping: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,839 p=6079 u=root |  skipping: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,874 p=6079 u=root |  skipping: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,903 p=6079 u=root |  skipping: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,920 p=6079 u=root |  skipping: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:15,950 p=6079 u=root |  TASK [openshift_sanitize_inventory : include_tasks] ***********************************************************************************
2020-01-18 19:09:15,950 p=6079 u=root |  Saturday 18 January 2020  19:09:15 +0100 (0:00:00.400)       0:00:10.531 ****** 
2020-01-18 19:09:16,690 p=6079 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_sanitize_inventory/tasks/unsupported.yml for m1-ocp3.iicparis.fr.ibm.com, m2-ocp3.iicparis.fr.ibm.com, m3-ocp3.iicparis.fr.ibm.com, n1-ocp3.iicparis.fr.ibm.com, n2-ocp3.iicparis.fr.ibm.com, n3-ocp3.iicparis.fr.ibm.com, i1-ocp3.iicparis.fr.ibm.com, i2-ocp3.iicparis.fr.ibm.com, i3-ocp3.iicparis.fr.ibm.com, lb-ocp3.iicparis.fr.ibm.com
2020-01-18 19:09:16,752 p=6079 u=root |  TASK [openshift_sanitize_inventory : set_fact] ****************************************************************************************
2020-01-18 19:09:16,752 p=6079 u=root |  Saturday 18 January 2020  19:09:16 +0100 (0:00:00.801)       0:00:11.332 ****** 
2020-01-18 19:09:17,258 p=6079 u=root |  TASK [openshift_sanitize_inventory : Ensure that dynamic provisioning is set if using dynamic storage] ********************************
2020-01-18 19:09:17,258 p=6079 u=root |  Saturday 18 January 2020  19:09:17 +0100 (0:00:00.506)       0:00:11.838 ****** 
2020-01-18 19:09:17,304 p=6079 u=root |  skipping: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,350 p=6079 u=root |  skipping: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,393 p=6079 u=root |  skipping: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,438 p=6079 u=root |  skipping: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,475 p=6079 u=root |  skipping: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,510 p=6079 u=root |  skipping: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,546 p=6079 u=root |  skipping: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,582 p=6079 u=root |  skipping: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,612 p=6079 u=root |  skipping: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,631 p=6079 u=root |  skipping: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,661 p=6079 u=root |  TASK [openshift_sanitize_inventory : Ensure the hosted registry's GlusterFS storage is configured correctly] **************************
2020-01-18 19:09:17,661 p=6079 u=root |  Saturday 18 January 2020  19:09:17 +0100 (0:00:00.402)       0:00:12.241 ****** 
2020-01-18 19:09:17,698 p=6079 u=root |  skipping: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,734 p=6079 u=root |  skipping: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,768 p=6079 u=root |  skipping: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,803 p=6079 u=root |  skipping: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,840 p=6079 u=root |  skipping: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,874 p=6079 u=root |  skipping: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,908 p=6079 u=root |  skipping: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,943 p=6079 u=root |  skipping: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,972 p=6079 u=root |  skipping: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:17,986 p=6079 u=root |  skipping: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,016 p=6079 u=root |  TASK [openshift_sanitize_inventory : Ensure the hosted registry's GlusterFS storage is configured correctly] **************************
2020-01-18 19:09:18,016 p=6079 u=root |  Saturday 18 January 2020  19:09:18 +0100 (0:00:00.355)       0:00:12.596 ****** 
2020-01-18 19:09:18,056 p=6079 u=root |  skipping: [m1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,091 p=6079 u=root |  skipping: [m2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,126 p=6079 u=root |  skipping: [m3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,161 p=6079 u=root |  skipping: [n1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,196 p=6079 u=root |  skipping: [n2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,231 p=6079 u=root |  skipping: [n3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,268 p=6079 u=root |  skipping: [i1-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,338 p=6079 u=root |  skipping: [i2-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,369 p=6079 u=root |  skipping: [i3-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,399 p=6079 u=root |  skipping: [lb-ocp3.iicparis.fr.ibm.com]
2020-01-18 19:09:18,429 p=6079 u=root |  TASK [openshift_sanitize_inventory : Check for deprecated prometheus/grafana install] *************************************************
2020-01-18 19:09:18,429 p=6079 u=root |  Saturday 18 January 2020  19:09:18 +0100 (0:00:00.412)       0:00:13.009 ****** 
